交易日期,股票代码,股票名称,是否交易,下日_是否交易,下日_开盘涨停,下日_一字涨停,下日_开盘跌停,下日_一字跌停,下日_是否ST,下日_是否退市,下日_开盘买入涨跌幅,总市值,流通市值,换手率,振幅1,振幅2,本周期涨跌幅,下周期每天涨跌幅
2014-02-07,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.011982570806100101,171238867590.0,136991094072.0,0.0034022715064603868,0.05105438401775819,0.01792626096525186,0.005476451259583737,"[0.011982570806100101, 0.026910656620021456, -0.004192872117400381, 0.010526315789473717, -0.0010416666666666075]"
2014-02-14,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.01039501039501034,178886790870.0,143109432696.0,0.045769172552824165,0.08849557522123908,0.01908281019587408,0.04466230936819171,"[-0.007299270072992692, -0.027310924369747913, 0.024838012958963374, -0.010537407797681753, -0.010649627263045969]"
2014-02-21,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.020652173913043415,173290749445.0,138632599556.0,0.042032628160061106,0.08849557522123908,0.02259988112214405,-0.03430353430353428,"[-0.030139935414424057, -0.019977802441731418, 0.0022650056625141968, 0.01016949152542379, -0.003355704697986517]"
2014-02-28,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.006734006734006814,166202430308.0,132961944246.0,0.03472248089617484,0.12200684150513119,0.024327580240271974,-0.031521739130434545,"[-0.006734006734006814, 0.002259887005649608, -0.01916572717023679, 0.011494252873563315, -0.007954545454545436]"
2014-03-07,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.026528258362168433,162844805453.0,130275844362.0,0.030544577757200046,0.1415313225058008,0.02646368531989003,-0.020202020202020332,"[-0.03321878579610549, 0.0023696682464455776, 0.011820330969267046, 0.032710280373831724, 0.016968325791855143]"
2014-03-14,sh600000,浦发银行,1.0,0.0,False,False,False,False,False,False,0.0,167694708021.0,134155766417.0,0.04296405431492217,0.1597139451728251,0.027824634746073162,0.03690888119953861,"[0.0, -0.011123470522803047, 0.017997750281214753, -0.006629834254143652, 0.10011123470522798]"
2014-03-21,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.009100101112234582,184482832294.0,147586265835.0,0.06375652405569923,0.17878426698450522,0.030555852520463177,0.10011123470522798,"[-0.009100101112234582, -0.005102040816326592, -0.017435897435897463, 0.01148225469728592, -0.0020639834881320818]"
2014-03-28,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.0020618556701033075,180379068583.0,144303254866.0,0.10238390175411805,0.19308700834326542,0.032650852355178485,-0.02224469160768472,"[0.005170630816959676, 0.0010288065843622185, 0.021582733812949506, -0.02716297786720323, 0.006204756980351611]"
2014-04-04,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.044284243048403615,181498276868.0,145198621494.0,0.05163561741741338,0.19666269368295541,0.03365159889706433,0.0030927835051548502,"[0.04213771839671132, -0.0039447731755425375, 0.012871287128712883, 0.0019550342130987275]"
2014-04-11,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.012682926829268415,191198082004.0,152958465603.0,0.06603268533835176,0.19380733944954098,0.03350345954341037,0.055612770339855455,"[-0.012682926829268415, -0.02667984189723316, 0.005076142131979822, -0.014141414141414232, 0.002049180327868827]"
2014-04-18,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.0030800821355235763,182430950439.0,145944760351.0,0.045734495934949576,0.16053511705685586,0.031776251064382297,-0.04585365853658541,"[-0.007157464212678821, 0.019567456230690006, -0.002020202020201922, -0.0010121457489880026, -0.003039513677811523]"
2014-04-25,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.015274949083503131,183550158724.0,146840126979.0,0.045225620582238654,0.08777429467084641,0.025762288021619516,0.010266940451745254,"[-0.017276422764227584, 0.013443640124095158, -0.003061224489796066]"
2014-04-30,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.003070624360286489,182244415725.0,145795532580.0,0.02377012635211158,0.08777429467084641,0.025313039198126074,-0.005091649694501155,"[-0.003070624360286489, -0.004106776180698213, -0.00412371134020606, 0.009316770186335477, 0.0010256410256410664]"
2014-05-09,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.008121827411167626,182057881010.0,145646304808.0,0.025943797688387695,0.0866388308977033,0.021121391305192517,-0.0010235414534286447,"[0.01741803278688514, -0.0030211480362537513, -0.009090909090909038, -0.008154943934760461, 0.0020554984583760483]"
2014-05-16,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.020576131687242927,181871346296.0,145497077037.0,0.029596054166125593,0.05010438413361151,0.018485971299115556,-0.01015228426395931,"[-0.02358974358974364, 0.0031512605042018915, 0.005235602094240788, 0.0, 0.01041666666666674]"
2014-05-23,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.002049180327868827,180938672726.0,144750938180.0,0.02479899708516003,0.06907545164718365,0.01713898527488735,-0.002057613168724104,"[0.004123711340206171, -0.008213552361396315, 0.0020703933747412417, -0.006198347107438051, -0.005197505197505059]"
2014-05-30,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.005213764337852034,178513721442.0,142810977153.0,0.024712121857544924,0.05844845908607876,0.014661343345403565,-0.019467213114753856,"[-0.0031347962382446415, -0.009433962264150941, 0.017989417989418, -0.011434511434511352]"
2014-06-06,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.00845665961945019,177394513157.0,141915610525.0,0.017908404801967082,0.0595744680851058,0.014517747444253604,-0.008342022940563076,"[0.003154574132492094, 0.009433962264151052, -0.004153686396677125, -0.005213764337852034, 0.019916142557652172]"
2014-06-13,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.008221993833504637,181498276868.0,145198621494.0,0.022894987533592873,0.042553191489360875,0.014922608675193605,0.02854122621564481,"[0.008221993833504637, -0.008154943934760461, 0.0, -0.009249743062692661, 0.006224066390041472]"
2014-06-20,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.005149330587023715,180938672726.0,144750938180.0,0.0271155232176748,0.0499999999999996,0.013972828227367918,-0.0030832476875641834,"[-0.00412371134020606, 0.004444444444444251, -0.006637168141592764, 0.00111358574610243, -0.0022246941045606095]"
2014-06-27,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.007795100222717233,167321638593.0,133857310874.0,0.020776278238682166,0.0499999999999996,0.013346891559579788,-0.00846549948506703,"[0.008918617614269708, 0.0011049723756906271, 0.0, 0.001103752759381793, 0.0]"
2014-07-04,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.0022050716648290836,169186985734.0,135349588587.0,0.016612901564563513,0.04334038054968237,0.01153742333727722,0.010022271714922093,"[-0.0022050716648290836, 0.0, -0.01436464088397793, 0.0, 0.0022421524663676085]"
2014-07-11,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.007838745800671898,166762034450.0,133409627560.0,0.018391511788731357,0.0332193453834877,0.009770147975411935,-0.01433296582138932,"[0.006711409395973256, 0.0011111111111110628, 0.0011098779134295356, -0.003325942350332567, 0.0033370411568409697]"
2014-07-18,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.0033296337402884957,168254312163.0,134603449731.0,0.017950674242218394,0.022751064275246202,0.00836384455088236,0.010078387458006599,"[-0.0044345898004433115, 0.008908685968819663, 0.002207505518763808, 0.026431718061673992, 0.007510729613734002]"
2014-07-25,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.033898305084745894,175156096587.0,140124877269.0,0.04002118046629438,0.06067415730337089,0.010039072066549692,0.04217536071032213,"[0.03940362087326932, 0.002049180327868827, -0.007157464212678821, 0.009268795056642576, -0.004081632653061273]"
2014-08-01,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.010183299389002087,182057881010.0,145646304808.0,0.06802894716801472,0.11910112359550595,0.014128729039208332,0.033898305084745894,"[0.016393442622950838, -0.00504032258064524, -0.01317122593718334, -0.01848049281314168, -0.0020920502092051096]"
2014-08-08,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.013584117032392706,177954117299.0,142363293839.0,0.04656421792612384,0.11910112359550573,0.01651380212370469,-0.0285132382892056,"[0.016771488469601747, -0.006185567010309145, -0.003112033195020847, -0.0010405827263266776, 0.008333333333333304]"
2014-08-15,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.003095975232198178,180565603297.0,144452482638.0,0.030948917196553193,0.11160714285714257,0.017794900929231517,0.011494252873563093,"[0.004132231404958775, -0.0010288065843621075, -0.007209062821833201, -0.014522821576763545, 0.004210526315789442]"
2014-08-22,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.008403361344537785,177954117299.0,142363293839.0,0.03116281337250607,0.056203605514316246,0.01744666846930202,-0.015479876160990669,"[-0.010482180293501009, 0.0021186440677967155, -0.0010570824524314126, -0.00952380952380949, 0.011752136752136932]"
2014-08-29,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.0,176648374300.0,141318699440.0,0.023685007640627916,0.06303418803418803,0.013914556107663189,-0.005252100840335894,"[0.002111932418162654, 0.011591148577449806, 0.008333333333333304, 0.0030991735537191367, 0.003089598352214118]"
2014-09-05,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.005128205128205221,181684811582.0,145347849266.0,0.03656541319901886,0.04807692307692313,0.01233732736543507,0.026343519494204326,"[-0.004106776180698213, -0.01134020618556697, 0.0010427528675702735, 0.0]"
2014-09-12,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.004184100418409997,179073325584.0,143258660467.0,0.029317215198780028,0.049145299145299415,0.012120672015479839,-0.015384615384615552,"[0.0, 0.002083333333333215, -0.005197505197505059, 0.016718913270637348, 0.012332990750256956]"
2014-09-19,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.02238046795523918,183736693438.0,146989354750.0,0.06229700379033741,0.05876068376068355,0.012951090882279049,0.030334728033472924,"[-0.024365482233502544, 0.0020811654526535772, 0.01349948078920038, -0.0051229508196720674, 0.001029866117404632]"
2014-09-26,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.0010256410256410664,181311742154.0,145049393723.0,0.041083733403120555,0.05876068376068333,0.014405915021027171,-0.011190233977619535,"[0.00411522633744843, -0.0010245901639344135]"
2014-09-30,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.006134969325153339,181871346296.0,145497077037.0,0.015203766103407429,0.04756871035940735,0.014319587446930949,0.0,"[0.009230769230769154, 0.00101626016260159, -0.0020304568527917954]"
2014-10-10,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.006128702757916105,183363624009.0,146690899208.0,0.02727077162658659,0.04521556256572001,0.014325794768649902,0.005112474437627856,"[-0.010172939979654072, -0.0010277492291880241, 0.007201646090534863, 0.010214504596527174, -0.004044489383215444]"
2014-10-17,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.0030211480362537513,183736693438.0,146989354750.0,0.05250170418888787,0.055730809674027215,0.016981793953317982,0.006128702757916216,"[0.005076142131979822, -0.0121212121212122, 0.0, -0.0030674846625766694, -0.007179487179487243]"
2014-10-24,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.015592515592515399,180565603297.0,144452482638.0,0.03651953576471283,0.046923879040667194,0.016086129190382804,-0.025176233635448297,"[-0.021694214876032958, 0.012671594508975703, 0.011470281543274119, 0.011340206185567192, 0.039755351681957096]"
2014-10-31,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.008780487804878057,190265408433.0,152212326746.0,0.06911113748069976,0.10425531914893615,0.018605934991467742,0.06029106029106024,"[-0.0039215686274508554, -0.008858267716535417, -0.00794438927507446, 0.004004004004003914, 0.014955134596211339]"
2014-11-07,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.0018993352326686086,189892339005.0,151913871204.0,0.07190909378729836,0.10531914893617,0.020680464634250238,-0.006829268292683044,"[0.036345776031434296, 0.035071090047393394, 0.011904761904762085, -0.009954751131221795, -0.003656307129798808]"
2014-11-14,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.017367458866544783,203322838424.0,162658270739.0,0.13257943280734388,0.21063829787234045,0.02499580732313129,0.03513770180436904,"[-0.013761467889908285, -0.027906976744186074, 0.001913875598086312, 0.009551098376313183, 0.020813623462629938]"
2014-11-21,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.027436140018921362,201270956568.0,161016765254.0,0.06507850549270482,0.21063829787234045,0.028648484825756472,-0.013711151736746086,"[0.006487488415199305, 0.0202578268876612, 0.02166064981949467, 0.014134275618374659, 0.08013937282229966]"
2014-11-28,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.02329317269076303,231303045546.0,185042436437.0,0.15323841692742746,0.2542713567839201,0.03413643877007501,0.17313150425733204,"[-0.01935483870967747, 0.058388157894736725, -0.022533022533022473, 0.054848966613672445, 0.019593067068575776]"
2014-12-05,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.031366691560866355,252381468245.0,201905174596.0,0.22405107811385536,0.3500482160077152,0.04895905784506242,0.08674698795180724,"[0.020694752402069527, -0.08399710354815348, 0.04031620553359683, -0.008358662613981771, -0.005363984674329525]"
2014-12-12,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.0031250000000000444,242122058967.0,193697647173.0,0.20251266300599569,0.36547733847637476,0.058407892459308594,-0.03061986557132179,"[-0.016949152542372947, 0.04153605015673967, 0.061700526711813364, -0.01559177888022667, 0.014398848092152639]"
2014-12-19,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.035260930888575404,262827412237.0,210261929790.0,0.16687081372287826,0.3770334928229666,0.06354062363092475,0.10078124999999982,"[0.04187366926898517, -0.038828337874659447, -0.04606661941885182, 0.05869242199108471, 0.03649122807017546]"
2014-12-26,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.02922077922077926,275511772800.0,220409418240.0,0.1601897246357888,0.26350789692435583,0.06689586901260466,0.041607898448518865,"[0.012186865267433955, 0.027424749163879714, 0.021484375]"
2014-12-31,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,0.011964735516372782,292672966501.0,234138373201.0,0.1008056898163295,0.30057330057330045,0.06353322265704994,0.018831168831168865,"[0.02421924792861696, 0.0037336652146857663, -0.0198388096714196, -0.035420619860847546, 0.011803278688524488]"
2015-01-09,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.01806451612903226,287823063933.0,230258451147.0,0.1537481286730233,0.3386837881219906,0.054253118234684615,-0.02833753148614604,"[-0.013609850939727774, -0.0026281208935611255, 0.020421607378129147, 0.04067140090380894, 0.021712158808932847]"
2015-01-16,sh600000,浦发银行,1.0,1.0,False,False,False,False,False,False,-0.03641092327698314,307222674205.0,245778139364.0,0.10702803238347328,0.25845229151014415,0.05062270804604209,0.06258064516129025,"[-0.10018214936247716, 0.012145748987854255, 0.04933333333333345, -0.006988564167725531, 0.0]"
